NR_INWENT;NAZWA;REGION;GMINA;WLASCICIEL;DLUGOSC;GLEBOKOSC;PRZEWYZSZE;DENIWELACJ;OSUWISKOWA;X_1992;Y_1992;ID;ROK_AKTUAL;CPU
J.Olk.I-02b.201;Szczelina w Młynnej Skale;Wyżyna Śląsko-Krakowska;Jerzmanowice-Przeginia (gm. wiejska);Skarb Państwa;2;0;0;0;0;556174.88;261407.98;12112;2020
J.Olk.I-02b.202;Jaskinia Orla;Wyżyna Śląsko-Krakowska;Jerzmanowice-Przeginia (gm. wiejska);Skarb Państwa;15;0;0;0;0;556179.16;261396.6;12113;2020
J.Olk.I-02b.203;Jaskinia Wschodnia w Gęsiej Szyi;Wyżyna Śląsko-Krakowska;Jerzmanowice-Przeginia (gm. wiejska);Prywatny;19;2;2;4;0;555945.34;261304.27;12114;2020
J.Olk.I-02b.204;Schronisko nad Progiem w Gęsiej Szyi;Wyżyna Śląsko-Krakowska;Jerzmanowice-Przeginia (gm. wiejska);Prywatny;8;0;0;0;0;555939.4;261304.21;12115;2020
J.Olk.I-04.81;Jaskinia Krecia;Wyżyna Śląsko-Krakowska;Wielka Wieś (gm. wiejska);Skarb Państwa (Lasy Państwowe);20;0;0;0;0;557550.62;256672.5;11267;2018
J.Olk.I-04.82;Schronisko przy Wierzchowskiej Górnej I;Wyżyna Śląsko-Krakowska;Wielka Wieś (gm. wiejska);Skarb Państwa (Lasy Państwowe);4;1.5;0;1.5;0;557550.95;256641.63;11268;2018
J.Olk.I-04.85;Schronisko przy Wierzchowskiej Górnej III;Wyżyna Śląsko-Krakowska;Wielka Wieś (gm. wiejska);Skarb Państwa (Lasy Państwowe);15.5;0;0;0;0;557597.51;256737.86;11270;2018
J.Olk.I-04.86;Schronisko w Kamieniołomie;Wyżyna Śląsko-Krakowska;Wielka Wieś (gm. wiejska);Prywatny;9.5;0;2.1;2.1;0;557754.6;256973.01;11271;2018
J.Olk.I-04.63;Jaskinia Mamutowa;Wyżyna Śląsko-Krakowska;Wielka Wieś (gm. wiejska);Skarb Państwa (Lasy Państwowe);105;0;3.5;3.5;0;557519.79;256221.33;11288;2018
J.Olk.I-02b.84;Schronisko Jasne w Skałbani;Wyżyna Śląsko-Krakowska;Skała (gm. miejsko-wiejska);Skarb Państwa;5;0;0;0;0;558755.61;258825;12092;2020
J.Olk.I-02b.86;Schronisko przy Dziurawcu;Wyżyna Śląsko-Krakowska;Skała (gm. miejsko-wiejska);Skarb Państwa;4;0;0;0;0;558728.82;258863.92;12093;2020
J.Olk.I-02b.87;Jaskinia Pszczelna;Wyżyna Śląsko-Krakowska;Skała (gm. miejsko-wiejska);Skarb Państwa;25;0;5;5;0;558772.38;258958.27;12094;2020
J.Olk.I-02b.88;Szczelina Dwuotworowa w Szalonej;Wyżyna Śląsko-Krakowska;Skała (gm. miejsko-wiejska);Skarb Państwa;7;2;0;2;0;558862.61;259080.01;12095;2020
J.Olk.I-02b.89;Schronisko Południowe w Ciasnych Skałkach;Wyżyna Śląsko-Krakowska;Skała (gm. miejsko-wiejska);Skarb Państwa;3;0;0;0;0;558864.05;259129.43;12096;2020
J.Olk.I-02b.09;Schronisko Wschodnie w Górze Lasockich;Wyżyna Śląsko-Krakowska;Wielka Wieś (gm. wiejska);Prywatny;2;0;0;0;0;559759.26;257307.63;12097;2020
J.Olk.I-02b.90;Jaskinia Chełmowa;Wyżyna Śląsko-Krakowska;Skała (gm. miejsko-wiejska);Skarb Państwa;18;1;0;1;0;558711.8;259309.94;12098;2020
J.Olk.I-02b.189;Schronisko Dwuotworowe poniżej Jaskini Sąspowskiej;Wyżyna Śląsko-Krakowska;Skała (gm. miejsko-wiejska);Skarb Państwa;5;0;0;0;0;557988.55;260124.33;12099;2020
J.Olk.I-02a.97;Jaskinia Puchacza;Wyżyna Śląsko-Krakowska;Skała (gm. miejsko-wiejska);Skarb Państwa;25;9;0;9;0;559690.75;258377.46;11979;2020
J.Olk.I-02a.91;Schronisko Górne w Cygańskiej Skale;Wyżyna Śląsko-Krakowska;Skała (gm. miejsko-wiejska);Skarb Państwa;7;3;0;3;0;559756.53;258204.34;11980;2020
J.Olk.I-02a.90;Schronisko Północne w Cygańskiej Skale;Wyżyna Śląsko-Krakowska;Skała (gm. miejsko-wiejska);Skarb Państwa;5;0;0;0;0;559721.89;258199.63;11981;2020
J.Olk.I-02a.89;Schronisko Średnie w Cygańskiej Skale;Wyżyna Śląsko-Krakowska;Skała (gm. miejsko-wiejska);Skarb Państwa;3;0;0;0;0;559705.86;258180;11982;2020
J.Olk.I-02a.106;Schronisko Mniejsze w Lusikowej Skale;Wyżyna Śląsko-Krakowska;Skała (gm. miejsko-wiejska);Prywatny;3;0;0;0;0;559848.71;258575.63;11983;2020
J.Olk.I-02a.86;Schronisko Dolne w Zajęczej Skale;Wyżyna Śląsko-Krakowska;Skała (gm. miejsko-wiejska);Skarb Państwa;5;0;0;0;0;559811.97;258123.44;11984;2020
J.Olk.I-02a.85;Jaskinia Główna w Zajęczej Skale;Wyżyna Śląsko-Krakowska;Skała (gm. miejsko-wiejska);Skarb Państwa;18;3;0;3;0;559824.44;258124.51;11985;2020
J.Olk.I-02a.82;Schronisko Górne w Zajęczej Skale;Wyżyna Śląsko-Krakowska;Skała (gm. miejsko-wiejska);Skarb Państwa;8;0;3;3;0;559833.34;258109.48;11986;2020
J.Olk.I-02a.78;Schronisko Północne Lewe w Kopcowej Skale;Wyżyna Śląsko-Krakowska;Skała (gm. miejsko-wiejska);Kościelny;6;0;0;0;0;560039.18;257894.71;11987;2020
J.Olk.I-02b.96;Schronisko w Ciasnych Skałkach;Wyżyna Śląsko-Krakowska;Skała (gm. miejsko-wiejska);Skarb Państwa;5;0;0;0;0;558975.56;259119.24;11988;2020
J.Olk.I-02b.169;Jama Ani;Wyżyna Śląsko-Krakowska;Skała (gm. miejsko-wiejska);Skarb Państwa;158;30.5;0;30.5;0;557381.48;259851.26;11989;2020
J.Olk.I-02b.170;Schronisko Przechodnie;Wyżyna Śląsko-Krakowska;Skała (gm. miejsko-wiejska);Skarb Państwa;12;4;0;4;0;557380.36;259845.38;11990;2020
J.Olk.I-02a.94;Schronisko Południowe Dolne w Puchaczej Skale;Wyżyna Śląsko-Krakowska;Skała (gm. miejsko-wiejska);Skarb Państwa;3;0;0;0;0;559740.69;258379.56;11472;2020
J.Olk.I-02a.96;Szczelina w Puchaczej Skale;Wyżyna Śląsko-Krakowska;Skała (gm. miejsko-wiejska);Skarb Państwa;4;0;0;0;0;559699.06;258379.09;11477;2020
J.Olk.I-02a.99;Schronisko pod Puchaczą Skałą;Wyżyna Śląsko-Krakowska;Skała (gm. miejsko-wiejska);Skarb Państwa;2;0;0;0;0;559666.9;258418.88;11478;2020
J.Cz.III-06.114;Schronisko za Torami;Wyżyna Śląsko-Krakowska;Włodowice (gm. miejsko-wiejska);Prywatny;5.5;0;0;0;0;538627.49;303045.2;11386;2020
J.Cz.III-06.117;Lejek na Włościach;Wyżyna Śląsko-Krakowska;Włodowice (gm. miejsko-wiejska);Prywatny;5;3.5;0;3.5;0;538381.63;303496.1;11389;2020
J.Cz.III-06.118;Szczelina na Wschód od Drogi;Wyżyna Śląsko-Krakowska;Kroczyce (gm. wiejska);Prywatny;5.5;0;0;0;0;540556.72;301552.82;11390;2020
J.Olk.I-02a.240;Schronisko Górne nad Kaplicą;Wyżyna Śląsko-Krakowska;Skała (gm. miejsko-wiejska);Skarb Państwa;6;0;0;0;0;559231.6;261190.1;11433;2020
J.Olk.I-02a.56;Schronisko Północne w Ogrojcu;Wyżyna Śląsko-Krakowska;Skała (gm. miejsko-wiejska);Skarb Państwa;3;0;0;0;0;560017.14;257598.33;11436;2020
J.Olk.I-02a.233;Schronisko Małe w skałach nad Trzaską;Wyżyna Śląsko-Krakowska;Skała (gm. miejsko-wiejska);Skarb Państwa;3;0;0;0;0;559384.57;260799.63;11439;2020
J.Olk.I-02b.172;Jaskinia Lisia;Wyżyna Śląsko-Krakowska;Skała (gm. miejsko-wiejska);Skarb Państwa;10;0;0;0;0;557335.83;259802.59;11991;2020
J.Olk.I-02a.36;Schronisko Dwuotworowe w Grzybowej Skale;Wyżyna Śląsko-Krakowska;Skała (gm. miejsko-wiejska);Skarb Państwa;8;4;0;4;0;560235.14;257082.01;11419;2020
J.Olk.I-02a.37;Schronisko w Grzybowej Skale;Wyżyna Śląsko-Krakowska;Skała (gm. miejsko-wiejska);Skarb Państwa;5;0;2;2;0;560151.76;257090.33;11420;2020
J.Olk.I-02a.132;Schronisko nad Baumanem;Wyżyna Śląsko-Krakowska;Skała (gm. miejsko-wiejska);Skarb Państwa;7;0;0;0;0;559553.63;258973.44;11515;2020
J.Olk.I-02a.135;Schronisko Południowe Małe w Górze Koronnej;Wyżyna Śląsko-Krakowska;Skała (gm. miejsko-wiejska);Skarb Państwa;2;0;0;0;0;559489.84;259006.08;11517;2020
J.Olk.I-02a.136;Schronisko Dolne pod Szczytem Góry Koronnej;Wyżyna Śląsko-Krakowska;Skała (gm. miejsko-wiejska);Skarb Państwa;6;4;0;4;0;559509.27;259040.88;11519;2020
J.Olk.I-02a.221;Schronisko Małe pod Bukówkami;Wyżyna Śląsko-Krakowska;Skała (gm. miejsko-wiejska);Skarb Państwa;2;0;0;0;0;559725.02;260658.31;11470;2020
J.Olk.I-02a.219;Schronisko Wschodnie pod Cieślikiem;Wyżyna Śląsko-Krakowska;Skała (gm. miejsko-wiejska);Skarb Państwa;3;0;0;0;0;559653.4;260506.19;11473;2020
J.Olk.I-02a.95;Schronisko w Żlebie w Puchaczej Skale;Wyżyna Śląsko-Krakowska;Skała (gm. miejsko-wiejska);Skarb Państwa;4;0;0;0;0;559714.82;258388.53;11474;2020
J.Olk.I-02a.218;Schronisko Wysokie pod Cieślikiem;Wyżyna Śląsko-Krakowska;Skała (gm. miejsko-wiejska);Skarb Państwa;10;0;8;8;0;559653.3;260515.46;11475;2020
J.Olk.I-02a.45;Okiennik w Ogrojcu;Wyżyna Śląsko-Krakowska;Skała (gm. miejsko-wiejska);Prywatny;3;0;0;0;0;559872.51;257411.42;11427;2020
J.Olk.I-02a.48;Schronisko Wysokie w Ogrojcu;Wyżyna Śląsko-Krakowska;Skała (gm. miejsko-wiejska);Prywatny;10;4;0;4;0;559913.63;257458.2;11428;2020
P-05.16;Szczelina Naciekowa w Homolach;Pieniny;Szczawnica (gm. miejsko-wiejska);Skarb Państwa;5.5;0.5;0;0.5;0;612264.24;172033.64;12187;2020
P-05.01;Piec Majki;Pieniny;Szczawnica (gm. miejsko-wiejska);Skarb Państwa;13;0;0;0;0;605140.89;173146.23;12202;2020
J.Olk.I-02a.09;Szczelina w Trojanowicach;Wyżyna Śląsko-Krakowska;Zielonki (gm. wiejska);Prywatny;4;0;0;0;0;564219.94;252894.93;11397;2020
J.Olk.I-02a.11;Schronisko Małe w Januszowicach;Wyżyna Śląsko-Krakowska;Zielonki (gm. wiejska);Prywatny;4;0;0;0;0;563858.98;253702.74;11398;2020
J.Olk.I-02a.102;Schronisko w Podwójnej Skale;Wyżyna Śląsko-Krakowska;Skała (gm. miejsko-wiejska);Skarb Państwa;6;1.5;0;1.5;0;559767.09;258500.29;11483;2020
J.Olk.I-02a.140;Schronisko Dolne nad Śladowskim;Wyżyna Śląsko-Krakowska;Skała (gm. miejsko-wiejska);Skarb Państwa;23;0;19.5;19.5;0;559400.22;259042.75;11523;2020
J.Olk.I-02a.142;Jaskinia w Górze Koronnej;Wyżyna Śląsko-Krakowska;Skała (gm. miejsko-wiejska);Skarb Państwa;25;0;9;9;0;559396.19;259048.88;11524;2020
J.Olk.I-02a.185;Schronisko Dolne w Bystrej Skale;Wyżyna Śląsko-Krakowska;Skała (gm. miejsko-wiejska);Skarb Państwa;3;0;0;0;0;559205.7;259778.61;11525;2020
J.Olk.I-02a.184;Schronisko Wysokie w Bystrej Skale;Wyżyna Śląsko-Krakowska;Skała (gm. miejsko-wiejska);Skarb Państwa;9;0;0;0;0;559197.84;259772.34;11526;2020
J.Olk.I-02a.186;Szczelina w Bystrej Skale;Wyżyna Śląsko-Krakowska;Skała (gm. miejsko-wiejska);Skarb Państwa;9;0;0;0;0;559213.56;259784.87;11522;2020
J.Olk.I-02a.176;Szczelina Dolna w Wąwozie Wrześnik;Wyżyna Śląsko-Krakowska;Skała (gm. miejsko-wiejska);Skarb Państwa;2;0;0;0;0;559323.5;259523.62;11546;2020
J.Olk.I-02b.190;Jaskinia Sąspowska;Wyżyna Śląsko-Krakowska;Skała (gm. miejsko-wiejska);Skarb Państwa;100;5;7;12;0;557890.96;260095.78;12100;2020
J.Olk.I-02b.191;Schronisko Dwuotworowe w Krzykawce;Wyżyna Śląsko-Krakowska;Skała (gm. miejsko-wiejska);Skarb Państwa;3;3;0;3;0;557734.92;260120.64;12101;2020
J.Olk.I-02b.192;Nisza nad Drogą;Wyżyna Śląsko-Krakowska;Skała (gm. miejsko-wiejska);Skarb Państwa;12;0;10;10;0;557850.37;260274.75;12102;2020
J.Olk.I-02b.193;Jaskinia Wiśniakowa;Wyżyna Śląsko-Krakowska;Skała (gm. miejsko-wiejska);Skarb Państwa;14;0;0;0;0;557716.19;260330.73;12103;2020
J.Olk.I-02b.194;Schronisko w Barwinkowej Skale;Wyżyna Śląsko-Krakowska;Jerzmanowice-Przeginia (gm. wiejska);Prywatny;4;0;0;0;0;556927.9;260362.07;12104;2020
J.Olk.I-04.76;Schronisko Małe;Wyżyna Śląsko-Krakowska;Wielka Wieś (gm. wiejska);Prywatny;5;0;2.6;2.6;0;556266.06;257412.23;11285;2018
J.Olk.I-04.77;Tunelik;Wyżyna Śląsko-Krakowska;Wielka Wieś (gm. wiejska);Prywatny;8.5;0;0;0;0;556267.15;257421.5;11286;2018
J.Olk.I-04.75;Schronisko Bębłowskie Dolne;Wyżyna Śląsko-Krakowska;Wielka Wieś (gm. wiejska);Prywatny;31.5;0;13;13;0;556277.56;257412.35;11284;2018
J.Olk.I-04.78;Szczelina do Bębłowskiego Dolnego;Wyżyna Śląsko-Krakowska;Wielka Wieś (gm. wiejska);Prywatny;7.5;0;1.7;1.7;0;556252.54;257415.17;11287;2018
J.Olk.I-04.70;Koleba w Wilczankach;Wyżyna Śląsko-Krakowska;Wielka Wieś (gm. wiejska);Prywatny;4.5;0;0;0;0;556809.79;256962.84;11262;2018
J.Olk.I-04.72;Schronisko w Wilczankach II;Wyżyna Śląsko-Krakowska;Wielka Wieś (gm. wiejska);Prywatny;5.5;0;0;0;0;556795.7;256982.46;11264;2018
J.Cz.III-06.85;Schronisko pod Maczugą;Wyżyna Śląsko-Krakowska;Kroczyce (gm. wiejska);Prywatny;9;0;0;0;0;538962.54;302343.62;11358;2020
J.Olk.I-04.91;Schronisko za Stodołą w Żytniej Skale;Wyżyna Śląsko-Krakowska;Wielka Wieś (gm. wiejska);Skarb Państwa;6.5;0;0;0;0;557172.66;257888.17;11275;2018
J.Olk.I-04.92;Schronisko Dolne w Żytniej Skale;Wyżyna Śląsko-Krakowska;Wielka Wieś (gm. wiejska);Skarb Państwa;10.5;0;0;0;0;557150.59;257912.63;11276;2018
J.Cz.III-06.120;Schronisko na Krawędzi;Wyżyna Śląsko-Krakowska;Kroczyce (gm. wiejska);Prywatny;10;2.5;0;2.5;0;540512.16;300931.79;11392;2020
J.Olk.I-04.94;Jaskinia w Żytniej Skale Górna;Wyżyna Śląsko-Krakowska;Wielka Wieś (gm. wiejska);Skarb Państwa;13;1.5;0;1.5;0;557212.25;257894.77;11278;2018
J.Cz.III-06.115;Schronisko na Włościach I;Wyżyna Śląsko-Krakowska;Włodowice (gm. miejsko-wiejska);Prywatny;5;0;0;0;0;538449.16;303533.96;11387;2020
J.Olk.I-04.95;Schronisko Przechodnie w Żytniej Skale;Wyżyna Śląsko-Krakowska;Wielka Wieś (gm. wiejska);Skarb Państwa;17.2;0;0;0;0;557229.33;257965.97;11279;2018
J.Olk.I-08.142;Szczelina w Łysych Skałach V;Wyżyna Śląsko-Krakowska;Jerzmanowice-Przeginia (gm. wiejska);Prywatny;2.8;0;2.2;2.2;0;551747.96;259331.84;11385;2020
J.Olk.I-02a.16;Schronisko Dwuotworowe w Dolinie Korzkiewki;Wyżyna Śląsko-Krakowska;Skała (gm. miejsko-wiejska);Prywatny;4;0;0;0;0;562191.62;257657.25;11403;2020
J.Olk.I-04.90;Jaskinia Tunel;Wyżyna Śląsko-Krakowska;Wielka Wieś (gm. wiejska);Prywatny;45.5;0;0;0;0;557447.81;257378.53;11274;2018
J.Olk.I-04.93;Schronisko nad Dolnym w Żytniej Skale;Wyżyna Śląsko-Krakowska;Wielka Wieś (gm. wiejska);Skarb Państwa;4.7;0;0;0;0;557152.48;257921.92;11277;2018
J.Cz.III-06.116;Schronisko na Włościach II;Wyżyna Śląsko-Krakowska;Włodowice (gm. miejsko-wiejska);Prywatny;3.5;0;0;0;0;538420.81;303514.3;11388;2020
J.Olk.I-02b.173;Schronisko przy Dróżkach;Wyżyna Śląsko-Krakowska;Skała (gm. miejsko-wiejska);Skarb Państwa;2;0;0;0;0;557130.72;259689.22;11992;2020
J.Olk.I-02b.175;Schronisko powyżej Jaskini Pustelnia;Wyżyna Śląsko-Krakowska;Skała (gm. miejsko-wiejska);Skarb Państwa;5;0;0;0;0;557465.38;259974.14;11993;2020
J.Olk.I-02b.176;Schronisko nad Jaskinią Pustelnia;Wyżyna Śląsko-Krakowska;Skała (gm. miejsko-wiejska);Skarb Państwa;3;0;0;0;0;557509.37;259956.7;11994;2020
J.Olk.I-02b.177;Schronisko koło Jaskini Pustelnia;Wyżyna Śląsko-Krakowska;Skała (gm. miejsko-wiejska);Skarb Państwa;3;0;0;0;0;557497.54;259950.71;11995;2020
J.Olk.I-02b.178;Jaskinia Pustelnia;Wyżyna Śląsko-Krakowska;Skała (gm. miejsko-wiejska);Skarb Państwa;14;0;3;3;0;557508.68;259947.12;11996;2020
J.Olk.I-02b.179;Jaskinia Wielkanocna;Wyżyna Śląsko-Krakowska;Skała (gm. miejsko-wiejska);Skarb Państwa;20;0;3;3;0;557526.36;259943.61;11997;2020
J.Olk.I-02b.180;Szczelina nad Jaskinią Wielkanocną;Wyżyna Śląsko-Krakowska;Skała (gm. miejsko-wiejska);Skarb Państwa;3;0;0;0;0;557523.25;259956.23;11998;2020
J.Olk.I-02b.182;Schronisko pod Kwiatkami;Wyżyna Śląsko-Krakowska;Skała (gm. miejsko-wiejska);Skarb Państwa;6;1;0;1;0;557512.49;260034.55;11999;2020
J.Olk.I-02b.183;Jaskinia Malesowa Dolna;Wyżyna Śląsko-Krakowska;Skała (gm. miejsko-wiejska);Skarb Państwa;31;4;11;15;0;557521.97;260019.52;12000;2020
J.Olk.I-02b.184;Jaskinia Malesowa;Wyżyna Śląsko-Krakowska;Skała (gm. miejsko-wiejska);Skarb Państwa;20;0;6;6;0;557540.38;260057.7;12001;2020
J.Olk.I-02b.185;Okiennik Malesowy;Wyżyna Śląsko-Krakowska;Skała (gm. miejsko-wiejska);Skarb Państwa;10;3;3;6;0;557545.73;260058.38;12002;2020
J.Olk.I-02b.187;Dziurawiec Malesowy;Wyżyna Śląsko-Krakowska;Skała (gm. miejsko-wiejska);Skarb Państwa;5;0;0;0;0;557533.3;260071.21;12003;2020
J.Olk.I-02b.188;Schronisko w Krzykawce;Wyżyna Śląsko-Krakowska;Skała (gm. miejsko-wiejska);Skarb Państwa;5;2;0;2;0;557610.68;260026.97;12004;2020
J.Olk.I-02c.01;Schronisko Północne w Sąspowie;Wyżyna Śląsko-Krakowska;Jerzmanowice-Przeginia (gm. wiejska);Prywatny;9;0;0;0;0;554780.98;262371.38;12005;2020
J.Olk.I-02c.10;Schronisko przy Willi Koziarnia;Wyżyna Śląsko-Krakowska;Jerzmanowice-Przeginia (gm. wiejska);Skarb Państwa;3;0;0;0;0;556760.57;261538.33;12006;2020
J.Olk.I-02c.100;Schronisko Górne w Skałach Iłowych;Wyżyna Śląsko-Krakowska;Skała (gm. miejsko-wiejska);Skarb Państwa;2;0;0;0;0;557513.57;260997.39;12007;2020
J.Olk.I-02c.102;Schronisko Iłowe;Wyżyna Śląsko-Krakowska;Skała (gm. miejsko-wiejska);Skarb Państwa;14;0;0;0;0;557488.33;260986.61;12008;2020
J.Olk.I-02c.108;Schronisko Bramka;Wyżyna Śląsko-Krakowska;Skała (gm. miejsko-wiejska);Skarb Państwa;4;0;0;0;0;557692.51;260851.1;12009;2020
J.Olk.I-02c.109;Schronisko Wrota;Wyżyna Śląsko-Krakowska;Skała (gm. miejsko-wiejska);Skarb Państwa;5;0;0;0;0;557681.56;260837.4;12010;2020
J.Olk.I-02c.11;Schronisko Małe przy Willi Koziarnia;Wyżyna Śląsko-Krakowska;Jerzmanowice-Przeginia (gm. wiejska);Skarb Państwa;3;0;0;0;0;556745.5;261557.63;12011;2020
J.Olk.I-02c.110;Schronisko koło Schroniska Bramka;Wyżyna Śląsko-Krakowska;Skała (gm. miejsko-wiejska);Skarb Państwa;7;0;0;0;0;557704.25;260846.29;12012;2020
J.Olk.I-02c.111;Schronisko nad Filipowskim;Wyżyna Śląsko-Krakowska;Skała (gm. miejsko-wiejska);Skarb Państwa;3;0;0;0;0;557730.07;260822.79;12013;2020
P-05.15;Okap nad Przepływami II;Pieniny;Szczawnica (gm. miejsko-wiejska);Skarb Państwa;9;2.5;2;4.5;0;612268.53;172040.22;12188;2020
P-04.10;Jaskinia nad Świnią Skałą;Pieniny;Czorsztyn (gm. wiejska);Skarb Państwa;21.5;1.6;2.4;4;0;603741.06;171401.86;12203;2020
J.Olk.I-02a.213;Schronisko Wielootworowe pod Cieślikiem;Wyżyna Śląsko-Krakowska;Skała (gm. miejsko-wiejska);Skarb Państwa;10;2;0;2;0;559605.29;260555.06;11486;2020
J.Olk.I-02a.217;Schronisko pod Cieślikiem;Wyżyna Śląsko-Krakowska;Skała (gm. miejsko-wiejska);Skarb Państwa;6;1;0;1;0;559637.2;260536.89;11476;2020
J.Olk.I-02a.104;Schronisko Górne w Lusikowej Skale;Wyżyna Śląsko-Krakowska;Skała (gm. miejsko-wiejska);Skarb Państwa;5;0;0;0;0;559831.88;258556.6;11484;2020
J.Olk.I-02a.175;Szczelina Górna w Wąwozie Wrześnik;Wyżyna Śląsko-Krakowska;Skała (gm. miejsko-wiejska);Skarb Państwa;3;0;0;0;0;559333.48;259517.55;11547;2020
J.Olk.I-02a.174;Jaskinia w Skałach Kawalerskich;Wyżyna Śląsko-Krakowska;Skała (gm. miejsko-wiejska);Skarb Państwa;20;3.5;0;3.5;0;559254.75;259467.27;11548;2020
P-05.14;Okap nad Przepływami I;Pieniny;Szczawnica (gm. miejsko-wiejska);Skarb Państwa;2.5;0;0;0;0;612270.11;172041.79;12189;2020
J.Olk.I-02a.211;Schronisko Dwuotworowe w Tańcówkach;Wyżyna Śląsko-Krakowska;Skała (gm. miejsko-wiejska);Skarb Państwa;5;3;0;3;0;559267.72;260616.14;11489;2020
J.Olk.I-02a.210;Schronisko w Tańcówkach;Wyżyna Śląsko-Krakowska;Skała (gm. miejsko-wiejska);Skarb Państwa;4;0;0;0;0;559268.37;259668.14;11491;2020
J.Olk.I-02a.209;Schronisko Małe w Tańcówkach;Wyżyna Śląsko-Krakowska;Skała (gm. miejsko-wiejska);Skarb Państwa;2;0;0;0;0;559250.26;260581.97;11492;2020
J.Olk.I-02a.206;Schronisko Południowe w Tańcówkach;Wyżyna Śląsko-Krakowska;Skała (gm. miejsko-wiejska);Skarb Państwa;6;0;0;0;0;559227;260535.4;11494;2020
J.Olk.I-02a.110;Schronisko Trójotworowe w Wąwozie Smardzowskim;Wyżyna Śląsko-Krakowska;Skała (gm. miejsko-wiejska);Skarb Państwa;5;1.5;0;1.5;0;559641.9;258526.68;11495;2020
J.Olk.I-02a.203;Schronisko w Skałach Figowych;Wyżyna Śląsko-Krakowska;Skała (gm. miejsko-wiejska);Skarb Państwa;13;2;0;2;0;559226.66;260032.05;11498;2020
J.Olk.I-02a.173;Schronisko Jasne w Skałach Kawalerskich;Wyżyna Śląsko-Krakowska;Skała (gm. miejsko-wiejska);Skarb Państwa;3;0;0;0;0;559238.62;259491.79;11549;2020
P-05.13;Schronisko w Czerwonej Skale;Pieniny;Szczawnica (gm. miejsko-wiejska);Skarb Państwa;2;0;1;1;1;612259.9;171321.69;12190;2020
J.Olk.I-02a.124;Jaskinia Północna w Okopach;Wyżyna Śląsko-Krakowska;Skała (gm. miejsko-wiejska);Skarb Państwa;9;0;2;2;0;559636.41;258662.48;11509;2020
J.Olk.I-02a.115;Szczelina naprzeciw Koźniowej Skały;Wyżyna Śląsko-Krakowska;Skała (gm. miejsko-wiejska);Skarb Państwa;5;0;0;0;0;559574.02;258569.15;11499;2020
J.Olk.I-02a.202;Schronisko Północne Górne w Skałach Okienkowych;Wyżyna Śląsko-Krakowska;Skała (gm. miejsko-wiejska);Skarb Państwa;3;0;1;1;0;559257.45;259936.67;11500;2020
J.Olk.I-02a.172;Schronisko Dolne w Skałach Kawalerskich;Wyżyna Śląsko-Krakowska;Skała (gm. miejsko-wiejska);Skarb Państwa;2;0;0;0;0;559213.17;259463.72;11550;2020
J.Olk.I-02a.171;Schronisko Małe w Skałach Kawalerskich;Wyżyna Śląsko-Krakowska;Skała (gm. miejsko-wiejska);Skarb Państwa;3;0;0;0;0;559221.06;259466.89;11551;2020
J.Olk.I-02a.66;Schronisko Czterootworowe pod Kopcową Skałą;Wyżyna Śląsko-Krakowska;Skała (gm. miejsko-wiejska);Prywatny;5;2;0;2;0;560042.25;257833.3;11449;2020
J.Olk.I-04.96;Schronisko Małe w Żytniej Skale;Wyżyna Śląsko-Krakowska;Wielka Wieś (gm. wiejska);Skarb Państwa;8.8;0;11;11;0;557209.5;257965.76;11280;2018
J.Cz.III-06.119;Studnia w Mariance;Wyżyna Śląsko-Krakowska;Kroczyce (gm. wiejska);Prywatny;15.5;3;0;3;0;540478.67;300939.25;11391;2020
J.Olk.I-04.97;Schronisko Wysokie w Żytniej Skale;Wyżyna Śląsko-Krakowska;Wielka Wieś (gm. wiejska);Skarb Państwa;16.5;1;4.5;5.5;0;557201.61;257962.59;11281;2018
J.Olk.I-04.98;Jaskinia pod Agrestem;Wyżyna Śląsko-Krakowska;Wielka Wieś (gm. wiejska);Skarb Państwa;30;0;0;0;0;557190.01;257934.36;11282;2018
J.Olk.I-02a.33;Schronisko Dwuotworowe w Wąwozie Maszyckim;Wyżyna Śląsko-Krakowska;Skała (gm. miejsko-wiejska);Skarb Państwa;5;1;0;1;0;560414.1;257213.73;11417;2020
J.Olk.I-04.74;Schronisko Bębłowskie Górne;Wyżyna Śląsko-Krakowska;Wielka Wieś (gm. wiejska);Skarb Państwa;11.5;0;0;0;0;556285.59;257403.17;11283;2018
J.Olk.I-08.137;Głęboki Komin;Wyżyna Śląsko-Krakowska;Zabierzów (gm. wiejska);Skarb Państwa (Lasy Państwowe);2.5;0;1.6;1.6;0;550120.01;254240.74;11382;2020
J.Olk.I-02a.41;Schronisko pod Blokiem w Ogrojcu;Wyżyna Śląsko-Krakowska;Skała (gm. miejsko-wiejska);Prywatny;5;0;0;0;0;559860.96;257380.41;11423;2020
J.Olk.I-08.135;Szczelina w Łysych Skałach VI;Wyżyna Śląsko-Krakowska;Jerzmanowice-Przeginia (gm. wiejska);Prywatny;2;0;0;0;0;551763.59;259334.46;11378;2020
J.Olk.I-04.84;Schronisko przy Wierzchowskiej Górnej II;Wyżyna Śląsko-Krakowska;Wielka Wieś (gm. wiejska);Skarb Państwa (Lasy Państwowe);11;0;0;0;0;557552.37;256694.14;11269;2018
